@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number,orcid
true,66,https://api.elsevier.com/content/author/author_id/7006141241,7006141241,Bastin M.E.,Bastin,Mark E.,M.E.,true,60006224,8,NA
true,67,https://api.elsevier.com/content/author/author_id/24586856100,24586856100,Ames D.,Ames,David,D.,true,60004493,8,NA
true,68,https://api.elsevier.com/content/author/author_id/57221722501,57221722501,Teumer A.,Teumer,Alexander,A.,true,60032114,8,0000-0002-8309-094X
true,69,https://api.elsevier.com/content/author/author_id/7101751541,7101751541,Amouyel P.,Amouyel,Philippe,P.,true,60000905,8,0000-0001-9088-234X
true,70,https://api.elsevier.com/content/author/author_id/57217530279,57217530279,Kwok J.B.,Kwok,John B.,J.B.,true,60025709,8,NA
true,71,https://api.elsevier.com/content/author/author_id/6603110717,6603110717,Bülow R.,Bülow,Robin,R.,true,60022786,8,NA
true,72,https://api.elsevier.com/content/author/author_id/57193752767,57193752767,Deary I.J.,Deary,Ian J.,I.J.,true,60006224,8,NA
true,73,https://api.elsevier.com/content/author/author_id/58444540500,58444540500,Schofield P.R.,Schofield,Peter R.,P.R.,true,60011463,8,0000-0003-2967-9662
true,74,https://api.elsevier.com/content/author/author_id/7005329283,7005329283,Brodaty H.,Brodaty,Henry,H.,true,60138297,8,0000-0001-9487-6617
true,75,https://api.elsevier.com/content/author/author_id/55635357700,55635357700,Jiang J.,Jiang,Jiyang,J.,true,60138297,8,0000-0002-2147-6302
true,76,https://api.elsevier.com/content/author/author_id/6602828644,6602828644,Tabara Y.,Tabara,Yasuharu,Y.,true,60119317,8,NA
true,77,https://api.elsevier.com/content/author/author_id/55641525800,55641525800,Setoh K.,Setoh,Kazuya,K.,true,60119317,8,NA
true,78,https://api.elsevier.com/content/author/author_id/57206933573,57206933573,Miyamoto S.,Miyamoto,Susumu,S.,true,60119317,8,NA
true,79,https://api.elsevier.com/content/author/author_id/8966354800,8966354800,Yoshida K.,Yoshida,Kazumichi,K.,true,60119317,8,NA
true,80,https://api.elsevier.com/content/author/author_id/56844500200,56844500200,Nagata M.,Nagata,Manabu,M.,true,60119317,8,NA
true,81,https://api.elsevier.com/content/author/author_id/23018337900,23018337900,Kamatani Y.,Kamatani,Yoichiro,Y.,true,60274640,8,0000-0001-8748-5597
true,82,https://api.elsevier.com/content/author/author_id/7202165578,7202165578,Matsuda F.,Matsuda,Fumihiko,F.,true,60119317,8,NA
true,83,https://api.elsevier.com/content/author/author_id/35374213400,35374213400,Psaty B.M.,Psaty,Bruce M.,B.M.,true,60015481,8,NA
true,84,https://api.elsevier.com/content/author/author_id/57651397600,57651397600,Bennett D.A.,Bennett,David A.,D.A.,true,60009452,8,NA
true,85,https://api.elsevier.com/content/author/author_id/56463723000,56463723000,De Jager P.L.,De Jager,Philip L.,P.L.,true,60027565,8,0000-0002-8057-2505
true,86,https://api.elsevier.com/content/author/author_id/56425717100,56425717100,Mosley T.H.,Mosley,Thomas H.,T.H.,true,60004109,8,NA
true,87,https://api.elsevier.com/content/author/author_id/7102284091,7102284091,Sachdev P.S.,Sachdev,Perminder S.,P.S.,true,60138297,8,0000-0002-9595-3220
true,88,https://api.elsevier.com/content/author/author_id/57212615213,57212615213,Schmidt R.,Schmidt,Reinhold,R.,true,60016660,8,NA
true,89,https://api.elsevier.com/content/author/author_id/55386322500,55386322500,Warren H.R.,Warren,Helen R.,H.R.,true,60021435,8,0000-0003-0511-1386
true,90,https://api.elsevier.com/content/author/author_id/22957065200,22957065200,Evangelou E.,Evangelou,Evangelos,E.,true,60015150,8,0000-0002-5488-2999
true,91,https://api.elsevier.com/content/author/author_id/6701660940,6701660940,Trégouët D.A.,Trégouët,David Alexandre,D.A.,true,60116091,8,NA
true,69,https://api.elsevier.com/content/author/author_id/7101751541,7101751541,Amouyel P.,Amouyel,Philippe,P.,true,60000905,8,0000-0001-9088-234X
true,93,https://api.elsevier.com/content/author/author_id/18334300400,18334300400,de Andrade M.,de Andrade,Mariza,M.,true,60005558,8,NA
true,94,https://api.elsevier.com/content/author/author_id/36096488700,36096488700,Basu S.,Basu,Saonli,S.,true,60029445,8,NA
true,95,https://api.elsevier.com/content/author/author_id/57215919615,57215919615,Berr C.,Berr,Claudine,C.,true,60000905,8,NA
true,96,https://api.elsevier.com/content/author/author_id/57205961011,57205961011,Brody J.A.,Brody,Jennifer A.,J.A.,true,60028548,8,NA
true,97,https://api.elsevier.com/content/author/author_id/6701612213,6701612213,Chasman D.I.,Chasman,Daniel I.,D.I.,true,60016782,8,NA
true,98,https://api.elsevier.com/content/author/author_id/7101729170,7101729170,Dartigues J.F.,Dartigues,Jean Francois,J.F.,true,60102125,8,NA
true,99,https://api.elsevier.com/content/author/author_id/36043809200,36043809200,Folsom A.R.,Folsom,Aaron R.,A.R.,true,60029445,8,NA
true,100,https://api.elsevier.com/content/author/author_id/35728782400,35728782400,Germain M.,Germain,Marine,M.,true,60000905,8,NA
true,1,https://api.elsevier.com/content/author/author_id/55364954000,55364954000,Saez-Atienzar S.,Saez-Atienzar,Sara,S.,true,60006577,9,0000-0002-1524-9584
true,2,https://api.elsevier.com/content/author/author_id/6603075111,6603075111,Dalgard C.L.,Dalgard,Clifton L.,C.L.,true,60006762,9,NA
true,3,https://api.elsevier.com/content/author/author_id/59592189500,59592189500,Ding J.,Ding,Jinhui,J.,true,60017252,9,0000-0002-4691-4524
true,4,https://api.elsevier.com/content/author/author_id/7006225787,7006225787,Chiò A.,Chiò,Adriano,A.,true,60006762,9,0000-0001-9579-5341
true,5,https://api.elsevier.com/content/author/author_id/57219617333,57219617333,Alba C.,Alba,Camile,C.,true,60012259,9,NA
true,6,https://api.elsevier.com/content/author/author_id/55309980800,55309980800,Hupalo D.N.,Hupalo,Dan N.,D.N.,true,60006762,9,NA
true,7,https://api.elsevier.com/content/author/author_id/56972335100,56972335100,Wilkerson M.D.,Wilkerson,Matthew D.,M.D.,true,60006762,9,NA
true,8,https://api.elsevier.com/content/author/author_id/7004992356,7004992356,Bowser R.,Bowser,Robert,R.,true,60001362,9,NA
true,9,https://api.elsevier.com/content/author/author_id/7004190483,7004190483,Pioro E.P.,Pioro,Erik P.,E.P.,true,60021160,9,0000-0002-0737-6065
true,10,https://api.elsevier.com/content/author/author_id/6602086959,6602086959,Bedlack R.,Bedlack,Richard,R.,true,60005200,9,NA
true,11,https://api.elsevier.com/content/author/author_id/57222737534,57222737534,Traynor B.J.,Traynor,Bryan J.,B.J.,true,60006577,9,NA
true,1,https://api.elsevier.com/content/author/author_id/57204115977,57204115977,Okur M.N.,Okur,Mustafa N.,M.N.,true,60017252,10,0000-0001-5724-061X
true,2,https://api.elsevier.com/content/author/author_id/56519550700,56519550700,Fang E.F.,Fang,Evandro F.,E.F.,true,60017252,10,0000-0003-0355-7202
true,3,https://api.elsevier.com/content/author/author_id/55356756200,55356756200,Fivenson E.M.,Fivenson,Elayne M.,E.M.,true,60017252,10,0000-0001-6106-2588
true,4,https://api.elsevier.com/content/author/author_id/56898588800,56898588800,Tiwari V.,Tiwari,Vinod,V.,true,60017252,10,0000-0003-2341-0953
true,5,https://api.elsevier.com/content/author/author_id/7003454250,7003454250,Croteau D.L.,Croteau,Deborah L.,D.L.,true,60017252,10,NA
true,6,https://api.elsevier.com/content/author/author_id/7102128395,7102128395,Bohr V.A.,Bohr,Vilhelm A.,V.A.,true,60017252,10,NA
true,1,https://api.elsevier.com/content/author/author_id/57204795258,57204795258,Surendran P.,Surendran,Praveen,P.,true,60120011,11,NA
true,2,https://api.elsevier.com/content/author/author_id/57192094500,57192094500,Feofanova E.V.,Feofanova,Elena V.,E.V.,true,60012516,11,0000-0003-1428-7199
true,3,https://api.elsevier.com/content/author/author_id/55618157200,55618157200,Lahrouchi N.,Lahrouchi,Najim,N.,true,60001001,11,NA
true,4,https://api.elsevier.com/content/author/author_id/22835706900,22835706900,Ntalla I.,Ntalla,Ioanna,I.,true,60021435,11,NA
true,5,https://api.elsevier.com/content/author/author_id/56463639600,56463639600,Karthikeyan S.,Karthikeyan,Savita,S.,true,60120011,11,NA
true,6,https://api.elsevier.com/content/author/author_id/57189320882,57189320882,Cook J.,Cook,James,J.,true,60020661,11,NA
true,7,https://api.elsevier.com/content/author/author_id/56292108100,56292108100,Chen L.,Chen,Lingyan,L.,true,60120011,11,NA
true,8,https://api.elsevier.com/content/author/author_id/56595087800,56595087800,Mifsud B.,Mifsud,Borbala,B.,true,60021435,11,NA
true,9,https://api.elsevier.com/content/author/author_id/57191966343,57191966343,Yao C.,Yao,Chen,C.,true,60022386,11,NA
true,10,https://api.elsevier.com/content/author/author_id/6508020208,6508020208,Kraja A.T.,Kraja,Aldi T.,A.T.,true,60022756,11,NA
true,11,https://api.elsevier.com/content/author/author_id/57204863349,57204863349,Cartwright J.H.,Cartwright,James H.,J.H.,true,60021435,11,NA
true,12,https://api.elsevier.com/content/author/author_id/55171129800,55171129800,Hellwege J.N.,Hellwege,Jacklyn N.,J.N.,true,60030769,11,NA
true,13,https://api.elsevier.com/content/author/author_id/54406856100,54406856100,Giri A.,Giri,Ayush,A.,true,60030769,11,NA
true,14,https://api.elsevier.com/content/author/author_id/55382647400,55382647400,Tragante V.,Tragante,Vinicius,V.,true,60032724,11,NA
true,15,https://api.elsevier.com/content/author/author_id/7003411255,7003411255,Thorleifsson G.,Thorleifsson,Gudmar,G.,true,60071123,11,NA
true,16,https://api.elsevier.com/content/author/author_id/55848832700,55848832700,Liu D.J.,Liu,Dajiang J.,D.J.,true,60027671,11,NA
true,17,https://api.elsevier.com/content/author/author_id/6701413608,6701413608,Prins B.P.,Prins,Bram P.,B.P.,true,60120011,11,NA
true,18,https://api.elsevier.com/content/author/author_id/7202597922,7202597922,Stewart I.D.,Stewart,Isobel D.,I.D.,true,60009969,11,NA
true,19,https://api.elsevier.com/content/author/author_id/57201181791,57201181791,Cabrera C.P.,Cabrera,Claudia P.,C.P.,true,60021435,11,NA
true,20,https://api.elsevier.com/content/author/author_id/25027164800,25027164800,Eales J.M.,Eales,James M.,J.M.,true,60172345,11,NA
true,21,https://api.elsevier.com/content/author/author_id/23003515300,23003515300,Akbarov A.,Akbarov,Artur,A.,true,60172345,11,NA
true,22,https://api.elsevier.com/content/author/author_id/57211450500,57211450500,Auer P.L.,Auer,Paul L.,P.L.,true,60019909,11,NA
true,23,https://api.elsevier.com/content/author/author_id/57200609727,57200609727,Bielak L.F.,Bielak,Lawrence F.,L.F.,true,60016660,11,NA
true,24,https://api.elsevier.com/content/author/author_id/6603292486,6603292486,Bis J.C.,Bis,Joshua C.,J.C.,true,60028548,11,NA
true,25,https://api.elsevier.com/content/author/author_id/37033529000,37033529000,Braithwaite V.S.,Braithwaite,Vickie S.,V.S.,true,60009969,11,NA
true,26,https://api.elsevier.com/content/author/author_id/57205961011,57205961011,Brody J.A.,Brody,Jennifer A.,J.A.,true,60028548,11,NA
true,27,https://api.elsevier.com/content/author/author_id/7006075703,7006075703,Daw E.W.,Daw,E. Warwick,E.W.,true,60022756,11,NA
true,28,https://api.elsevier.com/content/author/author_id/55386322500,55386322500,Warren H.R.,Warren,Helen R.,H.R.,true,60021435,11,NA
true,29,https://api.elsevier.com/content/author/author_id/57205556096,57205556096,Drenos F.,Drenos,Fotios,F.,true,60020623,11,NA
true,30,https://api.elsevier.com/content/author/author_id/57215569729,57215569729,Nielsen S.F.,Nielsen,Sune Fallgaard,S.F.,true,60014959,11,NA
true,31,https://api.elsevier.com/content/author/author_id/57202560683,57202560683,Faul J.D.,Faul,Jessica D.,J.D.,true,60025778,11,NA
true,32,https://api.elsevier.com/content/author/author_id/6701429676,6701429676,Fauman E.B.,Fauman,Eric B.,E.B.,true,60006989,11,NA
true,33,https://api.elsevier.com/content/author/author_id/7005958968,7005958968,Fava C.,Fava,Cristiano,C.,true,60000799,11,NA
true,34,https://api.elsevier.com/content/author/author_id/22952881700,22952881700,Ferreira T.,Ferreira,Teresa,T.,true,60008936,11,NA
true,35,https://api.elsevier.com/content/author/author_id/57203890672,57203890672,Foley C.N.,Foley,Christopher N.,C.N.,true,60120011,11,NA
true,36,https://api.elsevier.com/content/author/author_id/57210325288,57210325288,Franceschini N.,Franceschini,Nora,N.,true,60016639,11,NA
true,37,https://api.elsevier.com/content/author/author_id/57191401435,57191401435,Gao H.,Gao,He,H.,true,60175886,11,NA
true,38,https://api.elsevier.com/content/author/author_id/36696369500,36696369500,Giannakopoulou O.,Giannakopoulou,Olga,O.,true,60021435,11,NA
true,39,https://api.elsevier.com/content/author/author_id/8042182200,8042182200,Giulianini F.,Giulianini,Franco,F.,true,60016782,11,NA
true,40,https://api.elsevier.com/content/author/author_id/6602358994,6602358994,Gudbjartsson D.F.,Gudbjartsson,Daniel F.,D.F.,true,60071123,11,NA
true,41,https://api.elsevier.com/content/author/author_id/7404330868,7404330868,Guo X.,Guo,Xiuqing,X.,true,60016081,11,NA
true,42,https://api.elsevier.com/content/author/author_id/7403484635,7403484635,Harris S.E.,Harris,Sarah E.,S.E.,true,60027272,11,NA
true,43,https://api.elsevier.com/content/author/author_id/13403065100,13403065100,Havulinna A.S.,Havulinna,Aki S.,A.S.,true,60027272,11,NA
true,44,https://api.elsevier.com/content/author/author_id/8096591700,8096591700,Helgadottir A.,Helgadottir,Anna,A.,true,60071123,11,NA
true,45,https://api.elsevier.com/content/author/author_id/56310667700,56310667700,Huffman J.E.,Huffman,Jennifer E.,J.E.,true,60012914,11,NA
true,46,https://api.elsevier.com/content/author/author_id/57198416377,57198416377,Hwang S.J.,Hwang,Shih Jen,S.J.,true,60005281,11,NA
true,47,https://api.elsevier.com/content/author/author_id/57190986676,57190986676,Kanoni S.,Kanoni,Stavroula,S.,true,60021435,11,NA
true,48,https://api.elsevier.com/content/author/author_id/24069091900,24069091900,Kontto J.,Kontto,Jukka,J.,true,60104546,11,NA
true,49,https://api.elsevier.com/content/author/author_id/7203022563,7203022563,Larson M.G.,Larson,Martin G.,M.G.,true,60022386,11,NA
true,50,https://api.elsevier.com/content/author/author_id/57202561151,57202561151,Li-Gao R.,Li-Gao,Ruifang,R.,true,60015618,11,NA
true,51,https://api.elsevier.com/content/author/author_id/55646081100,55646081100,Lindström J.,Lindström,Jaana,J.,true,60104546,11,NA
true,52,https://api.elsevier.com/content/author/author_id/57203336666,57203336666,Lotta L.A.,Lotta,Luca A.,L.A.,true,60009969,11,NA
true,53,https://api.elsevier.com/content/author/author_id/57202553821,57202553821,Lu Y.,Lu,Yingchang,Y.,true,60012981,11,NA
true,54,https://api.elsevier.com/content/author/author_id/7005172964,7005172964,Luan J.,Luan,Jian’an,J.,true,60009969,11,NA
true,55,https://api.elsevier.com/content/author/author_id/57216302527,57216302527,Mahajan A.,Mahajan,Anubha,A.,true,60008936,11,NA
true,56,https://api.elsevier.com/content/author/author_id/6602086536,6602086536,Malerba G.,Malerba,Giovanni,G.,true,60032256,11,NA
true,57,https://api.elsevier.com/content/author/author_id/57222586124,57222586124,Masca N.G.D.,Masca,Nicholas G.D.,N.G.D.,true,60171766,11,NA
true,58,https://api.elsevier.com/content/author/author_id/43361550700,43361550700,Mei H.,Mei,Hao,H.,true,60004109,11,NA
true,59,https://api.elsevier.com/content/author/author_id/25622426300,25622426300,Menni C.,Menni,Cristina,C.,true,60011520,11,NA
true,60,https://api.elsevier.com/content/author/author_id/57208233149,57208233149,Mook-Kanamori D.O.,Mook-Kanamori,Dennis O.,D.O.,true,60015618,11,NA
true,61,https://api.elsevier.com/content/author/author_id/55330403800,55330403800,Mosen-Ansorena D.,Mosen-Ansorena,David,D.,true,60175886,11,NA
true,62,https://api.elsevier.com/content/author/author_id/57202315232,57202315232,Müller-Nurasyid M.,Müller-Nurasyid,Martina,M.,true,60024007,11,NA
true,63,https://api.elsevier.com/content/author/author_id/56506758500,56506758500,Paré G.,Paré,Guillaume,G.,true,60026748,11,NA
true,64,https://api.elsevier.com/content/author/author_id/42062149600,42062149600,Paul D.S.,Paul,Dirk S.,D.S.,true,60120011,11,NA
true,65,https://api.elsevier.com/content/author/author_id/57218701932,57218701932,Perola M.,Perola,Markus,M.,true,60104546,11,NA
true,66,https://api.elsevier.com/content/author/author_id/35103299400,35103299400,Poveda A.,Poveda,Alaitz,A.,true,60118587,11,NA
true,67,https://api.elsevier.com/content/author/author_id/7006315020,7006315020,Rauramaa R.,Rauramaa,Rainer,R.,true,60103673,11,NA
true,68,https://api.elsevier.com/content/author/author_id/57189875574,57189875574,Richard M.,Richard,Melissa,M.,true,60021568,11,NA
true,69,https://api.elsevier.com/content/author/author_id/55986639700,55986639700,Richardson T.G.,Richardson,Tom G.,T.G.,true,60171764,11,NA
true,70,https://api.elsevier.com/content/author/author_id/25625488800,25625488800,Sepúlveda N.,Sepúlveda,Nuno,N.,true,60031331,11,NA
true,71,https://api.elsevier.com/content/author/author_id/15069915400,15069915400,Sim X.,Sim,Xueling,X.,true,60016660,11,NA
true,72,https://api.elsevier.com/content/author/author_id/56424163100,56424163100,Smith A.V.,Smith,Albert V.,A.V.,true,60071127,11,NA
true,73,https://api.elsevier.com/content/author/author_id/57218091490,57218091490,Smith J.A.,Smith,Jennifer A.,J.A.,true,60016660,11,NA
true,74,https://api.elsevier.com/content/author/author_id/56564963800,56564963800,Staley J.R.,Staley,James R.,J.R.,true,60120011,11,NA
true,75,https://api.elsevier.com/content/author/author_id/57220043453,57220043453,Stanáková A.,Stanáková,Alena,A.,true,60103673,11,NA
true,76,https://api.elsevier.com/content/author/author_id/8206444500,8206444500,Sulem P.,Sulem,Patrick,P.,true,60071123,11,NA
true,77,https://api.elsevier.com/content/author/author_id/57190685196,57190685196,Thériault S.,Thériault,Sébastien,S.,true,60085943,11,NA
true,78,https://api.elsevier.com/content/author/author_id/58411289800,58411289800,Thorsteinsdottir U.,Thorsteinsdottir,Unnur,U.,true,60071123,11,NA
true,79,https://api.elsevier.com/content/author/author_id/22954837300,22954837300,Trompet S.,Trompet,Stella,S.,true,60015618,11,NA
