@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,orcid,entry_number
true,29,https://api.elsevier.com/content/author/author_id/57203606367,57203606367,Plun-Favreau H.,Plun-Favreau,Hélène,H.,true,60019953,0000-0002-1401-9656,9
true,1,https://api.elsevier.com/content/author/author_id/57835238700,57835238700,Cisterna A.,Cisterna,Alejandro,A.,true,60000130,NA,10
true,2,https://api.elsevier.com/content/author/author_id/57189466053,57189466053,González-Vidal A.,González-Vidal,Aurora,A.,true,60000130,NA,10
true,3,https://api.elsevier.com/content/author/author_id/57226474033,57226474033,Ruiz D.,Ruiz,Daniel,D.,true,60000130,NA,10
true,4,https://api.elsevier.com/content/author/author_id/55241420600,55241420600,Ortiz J.,Ortiz,Jordi,J.,true,60000130,NA,10
true,5,https://api.elsevier.com/content/author/author_id/57226483384,57226483384,Gómez-Pascual A.,Gómez-Pascual,Alicia,A.,true,60000130,NA,10
true,6,https://api.elsevier.com/content/author/author_id/57217831275,57217831275,Chen Z.,Chen,Zhongbo,Z.,true,60019953,NA,10
true,7,https://api.elsevier.com/content/author/author_id/55630773200,55630773200,Nalls M.,Nalls,Mike,M.,true,118431800,NA,10
true,8,https://api.elsevier.com/content/author/author_id/55536647700,55536647700,Faghri F.,Faghri,Faraz,F.,true,118431800,NA,10
true,9,https://api.elsevier.com/content/author/author_id/56210513900,56210513900,Hardy J.,Hardy,John,J.,true,60019953,NA,10
true,10,https://api.elsevier.com/content/author/author_id/57226468918,57226468918,Díez I.,Díez,Irene,I.,true,108401946,NA,10
true,11,https://api.elsevier.com/content/author/author_id/54789832600,54789832600,Maietta P.,Maietta,Paolo,P.,true,108401946,NA,10
true,12,https://api.elsevier.com/content/author/author_id/15744973600,15744973600,Álvarez S.,Álvarez,Sara,S.,true,108401946,NA,10
true,13,https://api.elsevier.com/content/author/author_id/57217124361,57217124361,Ryten M.,Ryten,Mina,M.,true,60019953,NA,10
true,14,https://api.elsevier.com/content/author/author_id/6603778116,6603778116,Botía J.A.,Botía,Juan A.,J.A.,true,60000130,0000-0002-6992-598X,10
true,1,https://api.elsevier.com/content/author/author_id/36598769200,36598769200,Lee J.L.,Lee,Jessica L.,J.L.,true,60001117,0000-0002-7902-7745,11
true,2,https://api.elsevier.com/content/author/author_id/57210255883,57210255883,Zhang C.,Zhang,Cissy,C.,true,60001117,NA,11
true,3,https://api.elsevier.com/content/author/author_id/16680028000,16680028000,Westbrook R.,Westbrook,Reyhan,R.,true,60001117,NA,11
true,4,https://api.elsevier.com/content/author/author_id/57211772987,57211772987,Gabrawy M.M.,Gabrawy,Mariann M.,M.M.,true,60001117,NA,11
true,5,https://api.elsevier.com/content/author/author_id/55934892600,55934892600,Nidadavolu L.,Nidadavolu,Lolita,L.,true,60001117,0000-0003-2433-0728,11
true,6,https://api.elsevier.com/content/author/author_id/8078429900,8078429900,Yang H.,Yang,Huanle,H.,true,60001117,NA,11
true,7,https://api.elsevier.com/content/author/author_id/7201566544,7201566544,Marx R.,Marx,Ruth,R.,true,60001117,NA,11
true,8,https://api.elsevier.com/content/author/author_id/57221771582,57221771582,Wu Y.,Wu,Yuqiong,Y.,true,60001117,NA,11
true,9,https://api.elsevier.com/content/author/author_id/56803587400,56803587400,Anders N.M.,Anders,Nicole M.,N.M.,true,60001117,NA,11
true,10,https://api.elsevier.com/content/author/author_id/57191073185,57191073185,Ma L.,Ma,Lina,L.,true,60080985,NA,11
true,11,https://api.elsevier.com/content/author/author_id/58037218400,58037218400,Bichara M.D.,Bichara,Marcela Dávalos,M.D.,true,60001117,NA,11
true,12,https://api.elsevier.com/content/author/author_id/57204086914,57204086914,Kwak M.J.,Kwak,Min Ji,M.J.,true,60021568,NA,11
true,13,https://api.elsevier.com/content/author/author_id/55049577300,55049577300,Buta B.,Buta,Brian,B.,true,60001117,0000-0002-0752-2456,11
true,14,https://api.elsevier.com/content/author/author_id/56802534700,56802534700,Khadeer M.,Khadeer,Mohammed,M.,true,60017252,NA,11
true,15,https://api.elsevier.com/content/author/author_id/27068117600,27068117600,Yenokyan G.,Yenokyan,Gayane,G.,true,60006183,0000-0003-1482-5612,11
true,16,https://api.elsevier.com/content/author/author_id/57688594800,57688594800,Tian J.,Tian,Jing,J.,true,60001117,NA,11
true,17,https://api.elsevier.com/content/author/author_id/7201986958,7201986958,Xue Q.L.,Xue,Qian Li,Q.L.,true,60001117,0000-0001-8818-7444,11
true,18,https://api.elsevier.com/content/author/author_id/7005127044,7005127044,Siragy H.M.,Siragy,Helmy M.,H.M.,true,60030846,NA,11
true,19,https://api.elsevier.com/content/author/author_id/7202065232,7202065232,Carey R.M.,Carey,Robert M.,R.M.,true,60030846,NA,11
true,20,https://api.elsevier.com/content/author/author_id/6602763291,6602763291,De Cabo R.,De Cabo,Rafael,R.,true,60017252,0000-0003-2830-5693,11
true,21,https://api.elsevier.com/content/author/author_id/57215726620,57215726620,Ferrucci L.,Ferrucci,Luigi,L.,true,60017252,0000-0002-6273-1613,11
true,22,https://api.elsevier.com/content/author/author_id/6602805658,6602805658,Moaddel R.,Moaddel,Ruin,R.,true,60017252,NA,11
true,23,https://api.elsevier.com/content/author/author_id/6602836717,6602836717,Rudek M.A.,Rudek,Michelle A.,M.A.,true,60005248,NA,11
true,24,https://api.elsevier.com/content/author/author_id/25636052200,25636052200,Le A.,Le,Anne,A.,true,60005248,NA,11
true,25,https://api.elsevier.com/content/author/author_id/7003712269,7003712269,Walston J.D.,Walston,Jeremy D.,J.D.,true,60001117,NA,11
true,26,https://api.elsevier.com/content/author/author_id/6506289374,6506289374,Abadir P.M.,Abadir,Peter M.,P.M.,true,60001117,NA,11
true,1,https://api.elsevier.com/content/author/author_id/57190986676,57190986676,Kanoni S.,Kanoni,Stavroula,S.,true,60021435,NA,12
true,2,https://api.elsevier.com/content/author/author_id/56924384500,56924384500,Graham S.E.,Graham,Sarah E.,S.E.,true,60033182,NA,12
true,3,https://api.elsevier.com/content/author/author_id/57703334100,57703334100,Wang Y.,Wang,Yuxuan,Y.,true,60018701,NA,12
true,4,https://api.elsevier.com/content/author/author_id/26654479000,26654479000,Surakka I.,Surakka,Ida,I.,true,60033182,NA,12
true,5,https://api.elsevier.com/content/author/author_id/6602138268,6602138268,Ramdas S.,Ramdas,Shweta,S.,true,60003711,NA,12
true,6,https://api.elsevier.com/content/author/author_id/55612671400,55612671400,Zhu X.,Zhu,Xiang,X.,true,60001439,NA,12
true,7,https://api.elsevier.com/content/author/author_id/36466160700,36466160700,Clarke S.L.,Clarke,Shoa L.,S.L.,true,60028084,NA,12
true,8,https://api.elsevier.com/content/author/author_id/57383568300,57383568300,Bhatti K.F.,Bhatti,Konain Fatima,K.F.,true,60021435,NA,12
true,9,https://api.elsevier.com/content/author/author_id/57216597899,57216597899,Vedantam S.,Vedantam,Sailaja,S.,true,60030521,NA,12
true,10,https://api.elsevier.com/content/author/author_id/36645396400,36645396400,Winkler T.W.,Winkler,Thomas W.,T.W.,true,60030807,NA,12
true,11,https://api.elsevier.com/content/author/author_id/57212874871,57212874871,Locke A.E.,Locke,Adam E.,A.E.,true,60022756,NA,12
true,12,https://api.elsevier.com/content/author/author_id/57204885457,57204885457,Marouli E.,Marouli,Eirini,E.,true,60021435,NA,12
true,13,https://api.elsevier.com/content/author/author_id/57203228355,57203228355,Zajac G.J.M.,Zajac,Greg J.M.,G.J.M.,true,60016660,NA,12
true,14,https://api.elsevier.com/content/author/author_id/57205105361,57205105361,Wu K.H.H.,Wu,Kuan Han H.,K.H.H.,true,60033182,NA,12
true,15,https://api.elsevier.com/content/author/author_id/22835706900,22835706900,Ntalla I.,Ntalla,Ioanna,I.,true,60021435,NA,12
true,16,https://api.elsevier.com/content/author/author_id/57190765450,57190765450,Hui Q.,Hui,Qin,Q.,true,60025315,NA,12
true,17,https://api.elsevier.com/content/author/author_id/55233821300,55233821300,Klarin D.,Klarin,Derek,D.,true,60028084,NA,12
true,18,https://api.elsevier.com/content/author/author_id/36007270900,36007270900,Hilliard A.T.,Hilliard,Austin T.,A.T.,true,60028084,NA,12
true,19,https://api.elsevier.com/content/author/author_id/57210899264,57210899264,Wang Z.,Wang,Zeyuan,Z.,true,60025315,NA,12
true,20,https://api.elsevier.com/content/author/author_id/57383783200,57383783200,Xue C.,Xue,Chao,C.,true,60033182,NA,12
true,21,https://api.elsevier.com/content/author/author_id/7003411255,7003411255,Thorleifsson G.,Thorleifsson,Gudmar,G.,true,60071123,NA,12
true,22,https://api.elsevier.com/content/author/author_id/8096591700,8096591700,Helgadottir A.,Helgadottir,Anna,A.,true,60071123,NA,12
true,23,https://api.elsevier.com/content/author/author_id/6602358994,6602358994,Gudbjartsson D.F.,Gudbjartsson,Daniel F.,D.F.,true,60071123,NA,12
true,24,https://api.elsevier.com/content/author/author_id/57205701841,57205701841,Holm H.,Holm,Hilma,H.,true,60071123,NA,12
true,25,https://api.elsevier.com/content/author/author_id/6603690827,6603690827,Olafsson I.,Olafsson,Isleifur,I.,true,60071132,NA,12
true,26,https://api.elsevier.com/content/author/author_id/55523326400,55523326400,Hwang M.Y.,Hwang,Mi Yeong,M.Y.,true,60068695,NA,12
true,27,https://api.elsevier.com/content/author/author_id/57208658836,57208658836,Han S.,Han,Sohee,S.,true,60068695,NA,12
true,28,https://api.elsevier.com/content/author/author_id/57191843287,57191843287,Akiyama M.,Akiyama,Masato,M.,true,60274640,NA,12
true,29,https://api.elsevier.com/content/author/author_id/57195036300,57195036300,Sakaue S.,Sakaue,Saori,S.,true,60274640,NA,12
true,30,https://api.elsevier.com/content/author/author_id/35182021300,35182021300,Terao C.,Terao,Chikashi,C.,true,60274640,NA,12
true,31,https://api.elsevier.com/content/author/author_id/56666893900,56666893900,Kanai M.,Kanai,Masahiro,M.,true,60001001,NA,12
true,32,https://api.elsevier.com/content/author/author_id/55475981000,55475981000,Zhou W.,Zhou,Wei,W.,true,60001001,NA,12
true,33,https://api.elsevier.com/content/author/author_id/55512097400,55512097400,Brumpton B.M.,Brumpton,Ben M.,B.M.,true,60013141,NA,12
true,34,https://api.elsevier.com/content/author/author_id/54988048100,54988048100,Rasheed H.,Rasheed,Humaira,H.,true,60013141,NA,12
true,35,https://api.elsevier.com/content/author/author_id/13403065100,13403065100,Havulinna A.S.,Havulinna,Aki S.,A.S.,true,60002952,NA,12
true,36,https://api.elsevier.com/content/author/author_id/55541771800,55541771800,Veturi Y.,Veturi,Yogasudha,Y.,true,60003711,NA,12
true,37,https://api.elsevier.com/content/author/author_id/57205325975,57205325975,Pacheco J.A.,Pacheco,Jennifer Allen,J.A.,true,60013227,NA,12
true,38,https://api.elsevier.com/content/author/author_id/7102028311,7102028311,Rosenthal E.A.,Rosenthal,Elisabeth A.,E.A.,true,60015481,NA,12
true,39,https://api.elsevier.com/content/author/author_id/55544738700,55544738700,Lingren T.,Lingren,Todd,T.,true,60030440,NA,12
true,40,https://api.elsevier.com/content/author/author_id/24166161500,24166161500,Feng Q.P.,Feng,Qi Ping,Q.P.,true,60030769,NA,12
true,41,https://api.elsevier.com/content/author/author_id/6701817256,6701817256,Kullo I.J.,Kullo,Iftikhar J.,I.J.,true,60005558,NA,12
true,42,https://api.elsevier.com/content/author/author_id/57055280100,57055280100,Narita A.,Narita,Akira,A.,true,60008435,NA,12
true,43,https://api.elsevier.com/content/author/author_id/35094607600,35094607600,Takayama J.,Takayama,Jun,J.,true,60008435,NA,12
true,44,https://api.elsevier.com/content/author/author_id/54880102900,54880102900,Martin H.C.,Martin,Hilary C.,H.C.,true,60005517,NA,12
true,45,https://api.elsevier.com/content/author/author_id/57197038575,57197038575,Hunt K.A.,Hunt,Karen A.,K.A.,true,60021435,NA,12
true,46,https://api.elsevier.com/content/author/author_id/57216275309,57216275309,Trivedi B.,Trivedi,Bhavi,B.,true,60021435,NA,12
true,47,https://api.elsevier.com/content/author/author_id/16318526900,16318526900,Haessler J.,Haessler,Jeffrey,J.,true,60279163,NA,12
true,48,https://api.elsevier.com/content/author/author_id/8042182200,8042182200,Giulianini F.,Giulianini,Franco,F.,true,60016782,NA,12
true,49,https://api.elsevier.com/content/author/author_id/6506981950,6506981950,Bradford Y.,Bradford,Yuki,Y.,true,60003711,NA,12
true,50,https://api.elsevier.com/content/author/author_id/57214125544,57214125544,Miller J.E.,Miller,Jason E.,J.E.,true,60003711,NA,12
true,51,https://api.elsevier.com/content/author/author_id/19642129200,19642129200,Campbell A.,Campbell,Archie,A.,true,60027272,NA,12
true,52,https://api.elsevier.com/content/author/author_id/57221035267,57221035267,Lin K.,Lin,Kuang,K.,true,60022323,NA,12
true,53,https://api.elsevier.com/content/author/author_id/57204865440,57204865440,Millwood I.Y.,Millwood,Iona Y.,I.Y.,true,60022323,NA,12
true,54,https://api.elsevier.com/content/author/author_id/31767723600,31767723600,Rasheed A.,Rasheed,Asif,A.,true,107030067,NA,12
true,55,https://api.elsevier.com/content/author/author_id/50561290100,50561290100,Hindy G.,Hindy,George,G.,true,60196727,NA,12
true,56,https://api.elsevier.com/content/author/author_id/57202560683,57202560683,Faul J.D.,Faul,Jessica D.,J.D.,true,60025778,NA,12
true,57,https://api.elsevier.com/content/author/author_id/57217566945,57217566945,Zhao W.,Zhao,Wei,W.,true,60025778,NA,12
true,58,https://api.elsevier.com/content/author/author_id/57215616107,57215616107,Weir D.R.,Weir,David R.,D.R.,true,60025778,NA,12
true,59,https://api.elsevier.com/content/author/author_id/57212872873,57212872873,Turman C.,Turman,Constance,C.,true,60032499,NA,12
true,60,https://api.elsevier.com/content/author/author_id/55645158900,55645158900,Huang H.,Huang,Hongyan,H.,true,60032499,NA,12
true,61,https://api.elsevier.com/content/author/author_id/8637792200,8637792200,Graff M.,Graff,Mariaelisa,M.,true,60016639,NA,12
true,62,https://api.elsevier.com/content/author/author_id/25031506700,25031506700,Choudhury A.,Choudhury,Ananyo,A.,true,60079992,NA,12
true,63,https://api.elsevier.com/content/author/author_id/57194698257,57194698257,Sengupta D.,Sengupta,Dhriti,D.,true,60079992,NA,12
true,64,https://api.elsevier.com/content/author/author_id/57216302527,57216302527,Mahajan A.,Mahajan,Anubha,A.,true,60099539,NA,12
true,65,https://api.elsevier.com/content/author/author_id/57211855446,57211855446,Brown M.R.,Brown,Michael R.,M.R.,true,60012516,NA,12
true,66,https://api.elsevier.com/content/author/author_id/57196272200,57196272200,Zhang W.,Zhang,Weihua,W.,true,60015150,NA,12
true,67,https://api.elsevier.com/content/author/author_id/57218930557,57218930557,Yu K.,Yu,Ketian,K.,true,60016660,NA,12
true,68,https://api.elsevier.com/content/author/author_id/55916848600,55916848600,Schmidt E.M.,Schmidt,Ellen M.,E.M.,true,60016660,NA,12
true,69,https://api.elsevier.com/content/author/author_id/57199199287,57199199287,Pandit A.,Pandit,Anita,A.,true,60016660,NA,12
true,70,https://api.elsevier.com/content/author/author_id/55801204900,55801204900,Gustafsson S.,Gustafsson,Stefan,S.,true,60003858,NA,12
true,71,https://api.elsevier.com/content/author/author_id/15840916700,15840916700,Yin X.,Yin,Xianyong,X.,true,60016660,NA,12
true,72,https://api.elsevier.com/content/author/author_id/7005172964,7005172964,Luan J.,Luan,Jian’an,J.,true,60009969,NA,12
true,73,https://api.elsevier.com/content/author/author_id/57210179740,57210179740,Zhao J.H.,Zhao,Jing Hua,J.H.,true,60120011,NA,12
true,74,https://api.elsevier.com/content/author/author_id/58850117200,58850117200,Matsuda F.,Matsuda,Fumihiko,F.,true,60119317,NA,12
true,75,https://api.elsevier.com/content/author/author_id/57205670486,57205670486,Jang H.M.,Jang,Hye Mi,H.M.,true,60068695,NA,12
true,76,https://api.elsevier.com/content/author/author_id/57205678421,57205678421,Yoon K.,Yoon,Kyungheon,K.,true,60068695,NA,12
true,77,https://api.elsevier.com/content/author/author_id/57193001593,57193001593,Medina-Gomez C.,Medina-Gomez,Carolina,C.,true,60032114,NA,12
true,78,https://api.elsevier.com/content/author/author_id/56988973500,56988973500,Pitsillides A.,Pitsillides,Achilleas,A.,true,60018701,NA,12
true,79,https://api.elsevier.com/content/author/author_id/6508277910,6508277910,Hottenga J.J.,Hottenga,Jouke Jan,J.J.,true,60008734,NA,12
true,80,https://api.elsevier.com/content/author/author_id/36505189800,36505189800,Wood A.R.,Wood,Andrew R.,A.R.,true,60111707,NA,12
true,81,https://api.elsevier.com/content/author/author_id/57383350800,57383350800,Ji Y.,Ji,Yingji,Y.,true,60111707,NA,12
true,82,https://api.elsevier.com/content/author/author_id/56083504300,56083504300,Gao Z.,Gao,Zishan,Z.,true,60005189,NA,12
true,83,https://api.elsevier.com/content/author/author_id/57188735495,57188735495,Haworth S.,Haworth,Simon,S.,true,60171764,NA,12
true,84,https://api.elsevier.com/content/author/author_id/23981703800,23981703800,Yousri N.A.,Yousri,Noha A.,N.A.,true,60072750,NA,12
true,85,https://api.elsevier.com/content/author/author_id/56745286600,56745286600,Mitchell R.E.,Mitchell,Ruth E.,R.E.,true,60171764,NA,12
true,86,https://api.elsevier.com/content/author/author_id/57200637574,57200637574,Chai J.F.,Chai,Jin Fang,J.F.,true,60017161,NA,12
true,87,https://api.elsevier.com/content/author/author_id/6506187985,6506187985,Aadahl M.,Aadahl,Mette,M.,true,60007006,NA,12
true,88,https://api.elsevier.com/content/author/author_id/57208097956,57208097956,Bjerregaard A.A.,Bjerregaard,Anne A.,A.A.,true,60007006,NA,12
true,89,https://api.elsevier.com/content/author/author_id/57214844210,57214844210,Yao J.,Yao,Jie,J.,true,60138297,NA,12
true,90,https://api.elsevier.com/content/author/author_id/57216593567,57216593567,Manichaikul A.,Manichaikul,Ani,A.,true,60030846,NA,12
true,91,https://api.elsevier.com/content/author/author_id/7005687507,7005687507,Hwu C.M.,Hwu,Chii Min,C.M.,true,60013314,NA,12
true,92,https://api.elsevier.com/content/author/author_id/7201351861,7201351861,Hung Y.J.,Hung,Yi Jen,Y.J.,true,60004965,NA,12
